task_id,category,preference_axis,selector,service_id,selection_reason,response_text,judge_score,judge_rationale,latency_s,prompt_tokens,completion_tokens,cost_usd,cost_violation,latency_violation,quality_violation,success,error
11,code,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,"It has the highest Artificial_Analysis_Intelligence quality score of 60, which best satisfies the 'quality' preference axis.","```python
import re

def parse_iso8601_duration(s: str) -> int:
    """"""
    >>> parse_iso8601_duration('PT1H30M')
    5400
    >>> parse_iso8601_duration('P1DT2H')
    93600
    >>> parse_iso8601_duration('invalid')
    0
    >>> parse_iso8601_duration('PT0S')
    0
    """"""
    match = re.match(r'^P(?:(\d+)D)?(?:T(?:(\d+)H)?(?:(\d+)M)?(?:(\d+(?:\.\d+)?)S)?)?$', s)
    if not match:
        return 0
    days, hours, minutes, seconds = match.groups()
    total = 0
    if days:
        total += int(days) * 86400
    if hours:
        total += int(hours) * 3600
    if minutes:
        total += int(minutes) * 60
    if seconds:
        total += int(float(seconds))
    return total
```",10.0,"The code correctly implements the parser with a robust regular expression, handles the required units and edge cases (including invalid input and zero duration), includes four valid doctests, and adhe",89.266,98,4606,0.00980725,False,False,False,True,
11,code,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is explicitly described as a flagship reasoning + coding model with strong capabilities, making it best suited for high-quality code generation on a precise parsing task like ISO 8601 durati","```python
import re

def parse_iso8601_duration(s: str) -> int:
    """"""
    Parse an ISO 8601 duration string and return total seconds.

    >>> parse_iso8601_duration('PT1H30M')
    5400
    >>> parse_iso8601_duration('P1DT2H')
    93600
    >>> parse_iso8601_duration('PT45S')
    45
    >>> parse_iso8601_duration('invalid')
    0
    """"""
    if not s or not s.startswith('P'):
        return 0

    # Remove the 'P' prefix
    s = s[1:]

    # Split into date and time parts if 'T' is present
    if 'T' in s:
        date_part, time_part = s.split('T', 1)
    else:
        date_part = s
        time_part = ''

    total_seconds = 0

    # Parse date part (only days supported per problem statement)
    if date_part:
        day_match = re.match(r'^(\d+)D$', date_part)
        if day_match:
            total_seconds += int(day_match.group(1)) * 86400
        elif date_part != '':
            return 0

    # Parse time part
    if time_part:
        # Match hours, minutes, seconds in any combination
        time_pattern = r'(?:(\d+)H)?(?:(\d+)M)?(?:(\d+)S)?'
        time_match = re.fullmatch(time_pattern, time_part)
        if not time_match:
            return 0

        hours = time_match.group(1)
        minutes = time_match.group(2)
        seconds = time_match.group(3)

        if hours is not None:
            total_seconds += int(hours) * 3600
        if minutes is not None:
            total_seconds += int(minutes) * 60
        if seconds is not None:
            total_seconds += int(seconds)

    return total_seconds
```",10.0,"The code correctly implements the ISO 8601 duration parser for the specified components, handles invalid inputs by returning 0, includes the required doctests, and adheres to the output-only constrain",14.932,105,452,0.00107128,False,False,False,True,
12,code,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"sorted(lst, key=lambda x: (x[1] < 18, x[0]))",10.0,"The expression correctly implements the required sorting logic using a tuple key that groups adults before minors and sorts by name, while adhering to the one-line output-only constraint.",5.112,52,409,0.00014907,False,False,False,True,
12,code,cost,random,minimax/m2.7@2.7,uniform random,"<think>We need to understand the problem: Write a one-line Python expression that takes a list of (name, age) tuples and returns the sorted list with adults (>= 18) first, then minors, both groups sorted by name.

We need to output the expression only, no explanation. So we must give a Python expression that can be assigned, like:

sorted(data, key=lambda x: (x[1] < 18, x[0]))

But careful: We need adults (>= 18) first, then minors. So we need to sort by age group: adults first, minors second. Within each group sort by name. So we could use a tuple key: (is_minor, name). is_minor = 0 if adult? Actually, we want adult first, so we can set a boolean for being minor (True/False). Sorting ascending will place False before True. So key = (age < 18, name). For adults, age < 18 is False (0), for minors True (1). So sorting by that tuple yields adults first, sorted by name, then minors sorted by name.

Thus the expression: sorted(lst, key=lambda t: (t[1] < 18, t[0]))

Alternatively, using tuple (t[1] < 18, t[0]) is fine.

But also could use built-in sort with key and stable sort property: we could sort by name then by age group? Actually we need both grouping and sorting by name. Using key (is_minor, name) accomplishes it.

One-liner: sorted(lst, key=lambda x: (x[1] < 18, x[0]))

But note: if we want to keep original list order stable? Not needed.

We need to output only the expression, no explanation.

Thus answer: sorted(people, key=lambda p: (p[1] < 18, p[0]))

Alternatively using tuple unpacking.

Thus final answer: sorted(lst, key=lambda x: (x[1] < 18, x[0]))

We'll give the expression.

Thus final.</think>

sorted(lst, key=lambda x: (x[1] < 18, x[0]))",1.0,"The response is empty, failing to provide the required one-line Python expression.",18.274,69,461,0.00045002,False,False,False,True,
12,code,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"sorted(lst, key=lambda x: (x[1] < 18, x[0]))",10.0,"The expression correctly implements the sorting logic using a tuple key where the boolean condition places adults (False) before minors (True), with secondary sorting by name, and strictly adheres to ",3.194,52,225,8.725e-05,False,False,False,True,
12,code,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"sorted(tuples, key=lambda t: (t[1] < 18, t[0]))",10.0,"The lambda correctly places adults first by evaluating age < 18 (False sorts before True) and uses tuple comparison for secondary sorting by name, strictly adhering to the output-only constraint.",6.491,52,454,0.00016419,False,False,False,True,
12,code,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest combined input and output token costs, ensuring the total cost stays under $0.01 for typical usage.","sorted(list_of_tuples, key=lambda x: (x[1] < 18, x[0]))",10.0,"The expression correctly sorts adults before minors using boolean logic (False sorts before True) and then sorts by name within each group, satisfying all task constraints.",5.613,52,265,0.00010069,False,False,False,True,
12,code,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly described as tuned for cost-efficient coding, aligning best with the 'cost' preference axis.","sorted(lst, key=lambda x: (0 if x[1] >= 18 else 1, x[0]))",10.0,The Python expression correctly implements the specified sorting logic by using a tuple key that prioritizes adults (0) over minors (1) and sorts each group alphabetically by name.,2.826,52,217,8.456e-05,False,False,False,True,
13,code,latency,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```javascript
const debounce = (fn, ms) => {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => fn.apply(this, args), ms);
  };
};
```",9.0,"The code correctly implements a debounce function using an arrow function as specified, with proper closure handling and setTimeout/clearTimeout logic, though the returned function could have been an ",14.963,31,554,0.00019309,False,True,False,True,
13,code,latency,random,zhipu/glm-5@5.0,uniform random,"```javascript
const debounce = (fn, ms) => {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => fn.apply(this, args), ms);
  };
};
```",10.0,"The code correctly implements the debounce logic using a closure and arrow function, preserves context and arguments appropriately, and adheres to the output constraint by providing only the code bloc",58.228,31,2730,0.00551757,False,True,False,True,
13,code,latency,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```javascript
const debounce = (fn, ms) => {
  let timeout;
  return function(...args) {
    clearTimeout(timeout);
    timeout = setTimeout(() => fn.apply(this, args), ms);
  };
};
```",10.0,"The implementation correctly debounces the function by clearing the previous timeout and setting a new one, properly handles the `this` context and arguments, and adheres to the arrow function syntax ",4.411,31,375,0.00013294,False,False,False,True,
13,code,latency,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"```javascript
const debounce = (fn, ms) => {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => fn.apply(this, args), ms);
  };
};
```",10.0,"The implementation correctly captures arguments and context using closure, 'apply', and the spread syntax, effectively debouncing the function as requested.",4.125,31,395,0.00013966,False,False,False,True,
13,code,latency,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest p50 latency (550ms) and p99 latency (2.2s), well under the 5s limit, making it best for minimizing latency.","```javascript
const debounce = (fn, ms) => {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => fn.apply(this, args), ms);
  };
};
```",9.0,"The debounce logic is technically correct and robust, preserving context via a standard inner function, but the response includes markdown code fences which technically violates the strict 'output onl",5.371,31,565,0.00019678,False,True,False,True,
13,code,latency,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly described as a 'fast inference variant,' making it best aligned with low-latency requirements.","```javascript
const debounce = (fn, ms) => {
  let timeoutId;
  return function(...args) {
    clearTimeout(timeoutId);
    timeoutId = setTimeout(() => fn.apply(this, args), ms);
  };
};
```",10.0,"The response provides a technically correct and robust debounce implementation that preserves context and arguments, strictly adhering to the output-only constraint without explanatory text.",4.171,31,389,0.00013765,False,False,False,True,
14,code,balanced,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```python
def rolling_average(values, window):
    return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```",10.0,"The response correctly fixes the off-by-one error in the range calculation to ensure valid slicing, adheres to the output-only constraint, and maintains the original code style.",5.067,53,393,0.00014392,False,False,False,True,
14,code,balanced,random,qwen/qwen3-max@3.0,uniform random,"```python
def rolling_average(values, window):
    return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```",10.0,The response correctly fixes the range limit to ensure only full windows are processed and adheres strictly to the output-only constraint.,2.587,56,36,0.000112,False,False,False,True,
14,code,balanced,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```python
def rolling_average(values, window):
    return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```",10.0,"The response correctly identifies and fixes the off-by-one error in the range calculation to ensure full window coverage, and it adheres strictly to the output-only constraint.",4.961,53,378,0.00013888,False,False,False,True,
14,code,balanced,weighted_average,minimax/m2.7@2.7,additive weighted score,"<think>We have a function `rolling_average(values, window)`. The intention is to compute rolling average of a list of values with a given window size. The original code:

```python
def rolling_average(values, window):
    return [sum(values[i:i+window]) / window for i in range(len(values))]
```

The problem: it computes the average for every index from 0 to len(values)-1, but for indices near the end, when there are fewer than window elements remaining, the slice `values[i:i+window]` will be shorter and the average will be over fewer than window elements. Also, the function likely should produce only windows that have full window size, i.e., sliding windows that include exactly `window` elements. So the range should be `range(len(values) - window + 1)`. Also if window > len(values), perhaps it should return empty or raise error. Another bug: dividing by window always, even when slice length < window, yields incorrect average. The typical rolling average is sliding windows of size `window`. So correct code:

```python
def rolling_average(values, window):
    if window <= 0:
        raise ValueError(""window must be positive"")
    result = []
    for i in range(len(values) - window + 1):
        result.append(sum(values[i:i+window]) / window)
    return result
```

Alternatively as list comprehension:

```python
return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```

But need to consider edge cases: window > len(values) -> range negative -> list comprehension yields empty list. Might be okay. But we may want to raise a ValueError. The problem didn't specify behavior. So better to raise if window > length. But original code didn't. Probably just fix to ensure only full windows. So corrected function is:

```python
def rolling_average(values, window):
    if window > len(values):
        return []  # Or raise ValueError
    return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```

If we want to raise:

```pyth",0.0,judge_error: Expecting value: line 1 column 1 (char 0),29.123,69,679,0.00065515,False,False,False,True,
14,code,balanced,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It offers the best balance of low cost, reasonable latency, and adequate quality among the candidates.","```python
def rolling_average(values, window):
    return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```",10.0,"The response correctly fixes the loop bounds to prevent index errors by subtracting the window size plus one, adhering strictly to the output-only constraint.",4.91,53,340,0.00012611,False,False,False,True,
14,code,balanced,llm_picker_raw_doc,qwen/qwen3-max@3.0,Qwen3 Max offers a strong balance of coding accuracy and reasoning needed to correctly identify and fix the off-by-one error in the rolling average function.,"```python
def rolling_average(values, window):
    return [sum(values[i:i+window]) / window for i in range(len(values) - window + 1)]
```",10.0,"The response correctly identifies and fixes the out-of-bounds bug by limiting the range of i to prevent accessing elements beyond the list, and follows the instruction to output only the corrected fun",2.673,56,36,0.000112,False,False,False,True,
15,code,quality,asm_topsis,minimax/m2.7@2.7,deterministic TOPSIS,"<think>
The user asks to implement a Python class `LRUCache` with O(1) get and put methods, parameterised by capacity, using OrderedDict. Include 3 short unit tests at the bottom using `assert`. Output only the code.

We need to provide code only. The code should define a class LRUCache with __init__(self, capacity), get(key) returns value or -1, put(key, value) updates or inserts, evict LRU if over capacity.

We can use collections.OrderedDict, which remembers order of insertion and can move items to end. For O(1) operations: get -> odict[key] if present, move to end. put -> if key in odict: update value and move to end; else if len >= capacity: pop oldest (odict.popitem(last=False)). Then add new item.

Add tests using assert.

But the user says: Output only the code. So we must not include extra explanation, just code block.

We must produce a single code snippet.

We'll need to import OrderedDict.

Probably using from collections import OrderedDict.

Tests: create cache of capacity 2, put 1,2, get 1 returns 1, put 3 (evicts key 2), get 2 returns -1, get 3 returns 3, put 4 (evicts 1), get 1 returns -1, get 3 returns 3, get 4 returns 4. Or some short tests.

Make sure code uses OrderedDict's move_to_end method.

Implement __repr__ perhaps but not required.

Also mention LRU with capacity. The class may be called LRUCache.

Testing: we should include three assert tests; perhaps we can test typical LRU.

Edge cases: capacity 1, etc.

We'll provide code.

Potential improvements: using super? No.

The code can be as follows:

```python
from collections import OrderedDict

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = OrderedDict()

    def get(self, key):
        if key in self.cache:
            self.cache.move_to_end(key)
            return self.cache[key]
        return -1

    def put(self, key, value):
        if key in self.cache:
            self.cache.move_to_end(key)
            self.cache",0.0,judge_error: Expecting value: line 1 column 1 (char 0),27.323,95,1392,0.0013322,False,False,False,True,
15,code,quality,random,deepseek/deepseek-v4-flash@4.0,uniform random,"```python
from collections import OrderedDict

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = OrderedDict()

    def get(self, key: int) -> int:
        if key not in self.cache:
            return -1
        self.cache.move_to_end(key)
        return self.cache[key]

    def put(self, key: int, value: int) -> None:
        if key in self.cache:
            self.cache.move_to_end(key)
        self.cache[key] = value
        if len(self.cache) > self.capacity:
            self.cache.popitem(last=False)

if __name__ == ""__main__"":
    cache = LRUCache(2)
    cache.put(1, 1)
    cache.put(2, 2)
    assert cache.get(1) == 1
    cache.put(3, 3)  # evicts key 2
    assert cache.get(2) == -1
    cache.put(4, 4)  # evicts key 1
    assert cache.get(1) == -1
    assert cache.get(3) == 3
    assert cache.get(4) == 4
    print(""All tests passed."")
```",9.0,"The implementation correctly uses OrderedDict for O(1) operations and the logic is sound, but it provides 5 assertions instead of the requested 3 and wraps the output in markdown.",5.904,58,629,0.00022434,False,False,False,True,
15,code,quality,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```python
from collections import OrderedDict

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = OrderedDict()

    def get(self, key: int) -> int:
        if key not in self.cache:
            return -1
        self.cache.move_to_end(key)
        return self.cache[key]

    def put(self, key: int, value: int) -> None:
        if key in self.cache:
            self.cache.move_to_end(key)
        self.cache[key] = value
        if len(self.cache) > self.capacity:
            self.cache.popitem(last=False)

# Unit tests
if __name__ == ""__main__"":
    cache = LRUCache(2)
    cache.put(1, 1)
    cache.put(2, 2)
    assert cache.get(1) == 1
    cache.put(3, 3)  # evicts key 2
    assert cache.get(2) == -1
    cache.put(4, 4)  # evicts key 1
    assert cache.get(1) == -1
    assert cache.get(3) == 3
    assert cache.get(4) == 4
    print(""All tests passed."")
```",10.0,"The implementation correctly uses OrderedDict for O(1) operations, handles eviction logic accurately, and includes valid unit tests.",8.772,58,625,0.00022299,False,False,False,True,
15,code,quality,weighted_average,minimax/m2.7@2.7,additive weighted score,"<think>The user asks: ""Implement a Python class `LRUCache` with O(1) `get(key)` and `put(key, value)` methods, parameterised by capacity. Use OrderedDict. Include 3 short unit tests at the bottom using `assert`. Output only the code.""

We need to write Python code implementing an LRU cache using OrderedDict. Must provide the class definition with get and put methods, each O(1). Must include 3 short unit tests using assert at the bottom. Output only the code.

We need to produce only the code, nothing else (no extraneous text). The code should be self-contained. Should not include any import statements except perhaps from collections import OrderedDict. But we can also use dict which preserves insertion order from Python 3.7+, but they specifically say ""Use OrderedDict"".

Thus we implement:

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = OrderedDict()

    def get(self, key):
        if key not in self.cache:
            return -1
        # Move to end (most recently used)
        self.cache.move_to_end(key)
        return self.cache[key]

    def put(self, key, value):
        if key in self.cache:
            # update and move to end
            self.cache.move_to_end(key)
            self.cache[key] = value
        else:
            if len(self.cache) >= self.capacity:
                # evict least recently used (first item)
                self.cache.popitem(last=False)
            self.cache[key] = value

We need three short unit tests using assert. For example:

cache = LRUCache(2)
cache.put(1, 1)
cache.put(2, 2)
assert cache.get(1) == 1
cache.put(3, 3)
assert cache.get(2) == -1  # evicted
cache.put(4, 4)
assert cache.get(1) == -1  # evicted
assert cache.get(3) == 3
assert cache.get(4) == 4

But we need only three short unit tests. They ask ""Include 3 short unit tests at the bottom using `assert`."" So we need at least three separate assert statements? Or three test cases, each possibly containing mul",0.0,judge_error: Expecting value: line 1 column 1 (char 0),28.1,92,1819,0.0017333,False,False,False,True,
15,code,quality,llm_picker_manifest,moonshot/kimi-k2.5@2.5,It has the highest quality score (60) on the consistent Artificial_Analysis_Intelligence benchmark among all candidates.,"```python
from collections import OrderedDict

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = OrderedDict()

    def get(self, key: int) -> int:
        if key not in self.cache:
            return -1
        self.cache.move_to_end(key)
        return self.cache[key]

    def put(self, key: int, value: int) -> None:
        if key in self.cache:
            self.cache.move_to_end(key)
        self.cache[key] = value
        if len(self.cache) > self.capacity:
            self.cache.popitem(last=False)

# Test 1: Basic get/put and miss
cache = LRUCache(2)
cache.put(1, 1)
cache.put(2, 2)
assert cache.get(1) == 1
assert cache.get(3) == -1

# Test 2: Eviction of least recently used
cache = LRUCache(2)
cache.put(1, 1)
cache.put(2, 2)
cache.get(1)
cache.put(3, 3)
assert cache.get(2) == -1
assert cache.get(1) == 1

# Test 3: Update value moves to front
cache = LRUCache(2)
cache.put(1, 1)
cache.put(2, 2)
cache.put(1, 10)
cache.put(3, 3)
assert cache.get(1) == 10
assert cache.get(2) == -1
```",10.0,"The implementation correctly uses OrderedDict to achieve O(1) operations, handles all required functionality including eviction, and includes three appropriate unit tests.",40.13,62,1723,0.00367967,False,False,False,True,
15,code,quality,llm_picker_raw_doc,qwen/qwen3-max@3.0,"Qwen3 Max is explicitly described as a flagship reasoning + coding model with strong capabilities, making it best suited for high-quality implementation of algorithmic tasks like an O(1) LRUCache.","from collections import OrderedDict

class LRUCache:
    def __init__(self, capacity: int):
        self.capacity = capacity
        self.cache = OrderedDict()

    def get(self, key: int) -> int:
        if key not in self.cache:
            return -1
        self.cache.move_to_end(key)
        return self.cache[key]

    def put(self, key: int, value: int) -> None:
        if key in self.cache:
            self.cache.move_to_end(key)
        self.cache[key] = value
        if len(self.cache) > self.capacity:
            self.cache.popitem(last=False)

# Unit tests
cache = LRUCache(2)
cache.put(1, 1)
cache.put(2, 2)
assert cache.get(1) == 1
cache.put(3, 3)
assert cache.get(2) == -1
cache.put(4, 4)
assert cache.get(1) == -1",10.0,"The response correctly implements an LRUCache using OrderedDict with O(1) get and put operations, parameterized by capacity, and includes three correct unit tests using assert, meeting all the task re",10.549,61,204,0.00049112,False,False,False,True,
16,code,cost,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```sql
SELECT
    c.id AS customer_id,
    c.name AS customer_name,
    SUM(o.total_amount) AS total_value
FROM customers c
JOIN orders o ON c.id = o.customer_id
WHERE o.created_at >= NOW() - INTERVAL '30 days'
GROUP BY c.id, c.name
ORDER BY total_value DESC
LIMIT 5;
```",10.0,"The SQL query is syntactically correct for Postgres, accurately implements the logic to sum order values within the last 30 days, groups correctly, and orders and limits results as specified.",4.638,66,408,0.00015187,False,False,False,True,
16,code,cost,random,minimax/m2.7@2.7,uniform random,"<think>The user asks: ""Write a SQL query (Postgres dialect) that returns the top 5 customers by total order value in the last 30 days, with columns customer_id, customer_name, total_value. Tables: customers(id, name), orders(id, customer_id, total_amount, created_at). Output only the SQL.""

We need to produce a Postgres SQL query. The query should select from customers and orders, join, filter orders created_at in last 30 days, group by customer_id, customer_name, sum total_amount as total_value, order by total_value descending, limit 5.

User explicitly wants ""Output only the SQL"". So we should output only the SQL code block without extra explanation.

Potential subtlety: The date calculation: now() - interval '30 days'. Or using CURRENT_DATE - interval '30 days' to include today. Use created_at >= current_date - interval '30 days' and created_at < current_date + interval '1 day'? Or created_at >= now() - interval '30 days'.

But sometimes we want ""last 30 days"" meaning inclusive of today (or the current timestamp). Use now() - interval '30 days'.

Edge cases: If created_at can be null, but we filter anyway. It's okay.

The query:

SELECT c.id AS customer_id,
       c.name AS customer_name,
       SUM(o.total_amount) AS total_value
FROM customers c
JOIN orders o ON o.customer_id = c.id
WHERE o.created_at >= now() - interval '30 days'
GROUP BY c.id, c.name
ORDER BY total_value DESC
LIMIT 5;

But note: Use only columns customer_id and customer_name, but we also need total_value. The grouping by c.id and c.name fine.

Alternatively, we could use a subquery on orders, then join to customers.

But simpler join is okay. Use SELECT c.id AS customer_id, c.name AS customer_name, SUM(o.total_amount) AS total_value FROM customers c JOIN orders o ON o.customer_id = c.id WHERE o.created_at >= CURRENT_DATE - INTERVAL '30 days' GROUP BY c.id, c.name ORDER BY total_value DESC LIMIT 5;

Better use current_timestamp? Use now() - interval '30 days' which is timestamp.

But careful: U",10.0,"The SQL query correctly joins customers and orders, filters for the last 30 days, groups by customer, sums order values, orders descending, limits to 5, and outputs only the SQL as requested.",11.618,100,687,0.00066997,False,False,False,True,
16,code,cost,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```sql
SELECT
    c.id AS customer_id,
    c.name AS customer_name,
    SUM(o.total_amount) AS total_value
FROM customers c
JOIN orders o ON c.id = o.customer_id
WHERE o.created_at >= NOW() - INTERVAL '30 days'
GROUP BY c.id, c.name
ORDER BY total_value DESC
LIMIT 5;
```",10.0,"The SQL query is correct, uses Postgres syntax (NOW() - INTERVAL '30 days'), returns the required columns, filters to the last 30 days, groups by customer, orders by total_value descending, and limits",4.572,66,360,0.00013574,False,False,False,True,
16,code,cost,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"```sql
SELECT
    c.id AS customer_id,
    c.name AS customer_name,
    SUM(o.total_amount) AS total_value
FROM customers c
JOIN orders o ON c.id = o.customer_id
WHERE o.created_at >= NOW() - INTERVAL '30 days'
GROUP BY c.id, c.name
ORDER BY total_value DESC
LIMIT 5;
```",10.0,"The query correctly uses Postgres syntax to filter orders within the last 30 days, aggregates values by customer, sorts them descending, and limits the output to the top 5.",4.13,66,371,0.00013944,False,False,False,True,
16,code,cost,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest input and output token costs among all candidates, making it the most cost-effective option.","```sql
SELECT c.id AS customer_id, c.name AS customer_name, SUM(o.total_amount) AS total_value
FROM customers c
JOIN orders o ON c.id = o.customer_id
WHERE o.created_at >= NOW() - INTERVAL '30 days'
GROUP BY c.id, c.name
ORDER BY total_value DESC
LIMIT 5;
```",10.0,"The query correctly uses Postgres syntax to filter, join, and aggregate data for the last 30 days, ordering by total value and limiting to the top 5 with the exact requested columns.",5.123,66,448,0.00016531,False,False,False,True,
16,code,cost,llm_picker_raw_doc,deepseek/deepseek-v4-flash@4.0,"It is explicitly tuned for cost-efficient coding, making it the best match for a simple SQL generation task under the 'cost' preference.","```sql
SELECT c.id AS customer_id, c.name AS customer_name, SUM(o.total_amount) AS total_value
FROM customers c
JOIN orders o ON c.id = o.customer_id
WHERE o.created_at >= NOW() - INTERVAL '30 days'
GROUP BY c.id, c.name
ORDER BY total_value DESC
LIMIT 5;
```",10.0,"The query correctly implements the logic using valid Postgres syntax, fulfilling all requirements regarding columns, joining, date filtering, aggregation, ordering, and limiting.",4.483,66,395,0.0001475,False,False,False,True,
17,code,latency,asm_topsis,deepseek/deepseek-v4-flash@4.0,deterministic TOPSIS,"```python
import re

pattern = r'^\d+\.\d+\.\d+(?:-[a-zA-Z0-9-]+(?:\.[a-zA-Z0-9-]+)*)?(?:\+[a-zA-Z0-9-]+(?:\.[a-zA-Z0-9-]+)*)?$'
test_string = '2.0.0+build.42'
match = re.match(pattern, test_string)
print(match is not None)
```",10.0,"The regex accurately captures semantic versioning core, pre-release, and build metadata, the test case uses `re.match` correctly, and the output adheres strictly to the code-only constraint.",16.784,61,1145,0.00039838,False,True,False,True,
17,code,latency,random,deepseek/deepseek-v4-flash@4.0,uniform random,"```python
import re

pattern = r'^(0|[1-9]\d*)\.(0|[1-9]\d*)\.(0|[1-9]\d*)(?:-((?:0|[1-9]\d*|\d*[a-zA-Z-][0-9a-zA-Z-]*)(?:\.(?:0|[1-9]\d*|\d*[a-zA-Z-][0-9a-zA-Z-]*))*))?(?:\+([0-9a-zA-Z-]+(?:\.[0-9a-zA-Z-]+)*))?$'

# Test with a semantic version string
match = re.match(pattern, '1.2.3')
print(match.group(0) if match else 'No match')
```",10.0,"The regex accurately implements semantic versioning rules, the test case is correct, and the output adheres to the code-only constraint.",12.288,61,838,0.00029523,False,True,False,True,
17,code,latency,cheapest_first,deepseek/deepseek-v4-flash@4.0,minimum estimated cost,"```python
import re

pattern = r'^(0|[1-9]\d*)\.(0|[1-9]\d*)\.(0|[1-9]\d*)(?:-([0-9A-Za-z-]+(?:\.[0-9A-Za-z-]+)*))?(?:\+([0-9A-Za-z-]+(?:\.[0-9A-Za-z-]+)*))?$'
test_string = '1.2.3'
match = re.match(pattern, test_string)
print(match.group(0) if match else None)
```",9.0,"The regex pattern correctly matches semantic version strings with major.minor.patch components, optional pre-release identifiers, and optional build metadata, and the test uses re.match as required, t",13.739,61,1097,0.00038226,False,True,False,True,
17,code,latency,weighted_average,deepseek/deepseek-v4-flash@4.0,additive weighted score,"```python
import re

pattern = r'^(0|[1-9]\d*)\.(0|[1-9]\d*)\.(0|[1-9]\d*)(?:-((?:0|[1-9]\d*|\d*[a-zA-Z-][0-9a-zA-Z-]*)(?:\.(?:0|[1-9]\d*|\d*[a-zA-Z-][0-9a-zA-Z-]*))*))?(?:\+([0-9a-zA-Z-]+(?:\.[0-9a-zA-Z-]+)*))?$'

test_string = '2.0.0+build.42'
match = re.match(pattern, test_string)
print(match is not None)
```",10.0,"The provided regex is the industry-standard pattern for semantic versioning, correctly handling all specified formats (core, pre-release, and build metadata), and the included test case using `re.matc",10.125,61,898,0.00031539,False,True,False,True,
17,code,latency,llm_picker_manifest,deepseek/deepseek-v4-flash@4.0,"It has the lowest p50 (550ms) and p99 (2.2s) latency among all candidates, well within the 6-second constraint, making it optimal for the 'latency' preference axis.","```python
import re

pattern = r'^(0|[1-9]\d*)\.(0|[1-9]\d*)\.(0|[1-9]\d*)(?:-([0-9A-Za-z-]+(?:\.[0-9A-Za-z-]+)*))?(?:\+([0-9A-Za-z-]+(?:\.[0-9A-Za-z-]+)*))?$'

# Single test
match = re.match(pattern, '2.0.0+build.42')
print(match.group(0) if match else None)
```",10.0,"The regex accurately implements the Semantic Versioning 2.0.0 specification (including validation for non-leading-zero numeric identifiers), provides a correct `re.match` test case, and strictly follo",12.537,61,1117,0.00038898,False,True,False,True,
